areaNm,hubTatsNm,hubBsicAdres,hubCtgryLclsNm,hubRank,baseYm,mapX,mapY,areaCd,signguCd,signguNm,hubCtgryMclsNm,formatted_text
서울특별시,씨랄라워터파크,서울 영등포구 문래로 1640,관광지,23,202502,126.900074070346000,37.517912381557000,11,11560,영등포구,문화관광,[지역] 서울특별시 [장소] 씨랄라워터파크 [카테고리] 관광지
서울특별시,밤나무골시장,서울 성북구,관광지,23,202502,127.035422052308000,37.609152662021000,11,11290,성북구,쇼핑,[지역] 서울특별시 [장소] 밤나무골시장 [카테고리] 관광지
서울특별시,신성종합시장,서울 광진구 용마산로 500,관광지,23,202502,127.088362214924000,37.557936694272900,11,11215,광진구,쇼핑,[지역] 서울특별시 [장소] 신성종합시장 [카테고리] 관광지
서울특별시,법안정사,서울 양천구 목동동로 3710,관광지,23,202502,126.878436969318000,37.535521324382300,11,11470,양천구,역사관광,[지역] 서울특별시 [장소] 법안정사 [카테고리] 관광지
서울특별시,명일전통시장,서울 강동구 양재대로138길 200,관광지,23,202502,127.144773865476000,37.549743551141000,11,11740,강동구,쇼핑,[지역] 서울특별시 [장소] 명일전통시장 [카테고리] 관광지
서울특별시,서울스카이,서울 송파구 올림픽로 3000,관광지,23,202502,127.102581319136000,37.512585821322400,11,11710,송파구,문화관광,[지역] 서울특별시 [장소] 서울스카이 [카테고리] 관광지
서울특별시,망원유수지체육공원,서울 마포구 방울내로11길 1980,관광지,23,202502,126.897407261554870,37.557768866349260,11,11440,마포구,문화관광,[지역] 서울특별시 [장소] 망원유수지체육공원 [카테고리] 관광지
서울특별시,신내차량기지축구장,서울 중랑구 용마산로136길 330,관광지,23,202502,127.110915210736340,37.610486314278020,11,11260,중랑구,문화관광,[지역] 서울특별시 [장소] 신내차량기지축구장 [카테고리] 관광지
서울특별시,후암시장,서울 용산구 후암로35길 240,관광지,23,202502,126.976455740121000,37.550242444301100,11,11170,용산구,쇼핑,[지역] 서울특별시 [장소] 후암시장 [카테고리] 관광지
서울특별시,잔다리어린이공원,서울 마포구,관광지,24,202502,126.912767013637000,37.554602659869500,11,11440,마포구,문화관광,[지역] 서울특별시 [장소] 잔다리어린이공원 [카테고리] 관광지
서울특별시,롯데시네마신도림,서울 구로구 경인로 6620,관광지,24,202502,126.889464005692470,37.508830033872580,11,11530,구로구,문화관광,[지역] 서울특별시 [장소] 롯데시네마신도림 [카테고리] 관광지
서울특별시,행당시장,서울 성동구 왕십리로21길 190,관광지,24,202502,127.032478351882000,37.560547154997200,11,11200,성동구,쇼핑,[지역] 서울특별시 [장소] 행당시장 [카테고리] 관광지
서울특별시,호텔부티크나인,서울 동대문구 왕산로 280,숙박,24,202502,127.026756491464000,37.576406396359000,11,11230,동대문구,숙박,[지역] 서울특별시 [장소] 호텔부티크나인 [카테고리] 숙박
서울특별시,유원호텔,서울 서초구 반포대로12길 290,숙박,24,202502,127.012836142987400,37.485250430047074,11,11650,서초구,숙박,[지역] 서울특별시 [장소] 유원호텔 [카테고리] 숙박
서울특별시,호텔야자성신여대역점,서울 성북구 아리랑로2길 110,숙박,24,202502,127.016979430317580,37.593487692945970,11,11290,성북구,숙박,[지역] 서울특별시 [장소] 호텔야자성신여대역점 [카테고리] 숙박
서울특별시,MRG호텔,서울 동작구 동작대로9길 40,숙박,24,202502,126.981286262481320,37.480731529036106,11,11590,동작구,숙박,[지역] 서울특별시 [장소] MRG호텔 [카테고리] 숙박
서울특별시,렛츠런CCC중랑지점,서울 중랑구 망우로 3900,관광지,24,202502,127.095694483279000,37.598570930155300,11,11260,중랑구,레저스포츠,[지역] 서울특별시 [장소] 렛츠런CCC중랑지점 [카테고리] 관광지
서울특별시,겸재정선미술관,서울 강서구 양천로47길 360,관광지,24,202502,126.838468011965000,37.572239055357200,11,11500,강서구,문화관광,[지역] 서울특별시 [장소] 겸재정선미술관 [카테고리] 관광지
서울특별시,잠원한강공원,서울 서초구 잠원로 221124,관광지,24,202502,127.013424887314000,37.522829175576700,11,11680,강남구,문화관광,[지역] 서울특별시 [장소] 잠원한강공원 [카테고리] 관광지
서울특별시,이랜드크루즈여의도선착장,서울 영등포구 여의동로 2900,관광지,24,202502,126.938376087037570,37.525772817733290,11,11560,영등포구,기타관광,[지역] 서울특별시 [장소] 이랜드크루즈여의도선착장 [카테고리] 관광지
서울특별시,북악팔각정,서울 종로구 북악산로 2670,관광지,24,202502,126.980649304390720,37.601597640276750,11,11110,종로구,역사관광,[지역] 서울특별시 [장소] 북악팔각정 [카테고리] 관광지
