baseYmd,areaCd,areaNm,signguCd,signguNm,tAtsNm,cnctrRate
20250408,11,서울특별시,11440,마포구,레치키치 스튜디오,84.79
20250409,11,서울특별시,11440,마포구,레치키치 스튜디오,88.06
20250410,11,서울특별시,11440,마포구,레치키치 스튜디오,89.96
20250411,11,서울특별시,11440,마포구,레치키치 스튜디오,87.54
20250313,11,서울특별시,11440,마포구,망원시장,87.18
20250314,11,서울특별시,11440,마포구,망원시장,87.16
20250315,11,서울특별시,11440,마포구,망원시장,82.22
20250316,11,서울특별시,11440,마포구,망원시장,83.83
20250317,11,서울특별시,11440,마포구,망원시장,91.28
20250318,11,서울특별시,11440,마포구,망원시장,85.97
20250319,11,서울특별시,11440,마포구,망원시장,82.74
20250320,11,서울특별시,11440,마포구,망원시장,84.32
20250321,11,서울특별시,11440,마포구,망원시장,84.32
20250322,11,서울특별시,11440,마포구,망원시장,78.82
20250323,11,서울특별시,11440,마포구,망원시장,83.88
20250324,11,서울특별시,11440,마포구,망원시장,85.99
20250325,11,서울특별시,11440,마포구,망원시장,85.97
20250326,11,서울특별시,11440,마포구,망원시장,82.78
20250327,11,서울특별시,11440,마포구,망원시장,87.18
20250328,11,서울특별시,11440,마포구,망원시장,84.32
20250329,11,서울특별시,11440,마포구,망원시장,78.82
20250330,11,서울특별시,11440,마포구,망원시장,83.81
20250331,11,서울특별시,11440,마포구,망원시장,91.28
20250401,11,서울특별시,11440,마포구,망원시장,85.97
20250402,11,서울특별시,11440,마포구,망원시장,82.78
20250403,11,서울특별시,11440,마포구,망원시장,87.18
20250404,11,서울특별시,11440,마포구,망원시장,83.85
20250405,11,서울특별시,11440,마포구,망원시장,79.89
20250406,11,서울특별시,11440,마포구,망원시장,83.81
20250407,11,서울특별시,11440,마포구,망원시장,86
20250408,11,서울특별시,11440,마포구,망원시장,86.65
20250409,11,서울특별시,11440,마포구,망원시장,82.74
20250410,11,서울특별시,11440,마포구,망원시장,83.87
20250411,11,서울특별시,11440,마포구,망원시장,82.78
20250313,11,서울특별시,11440,마포구,망원정지,73.34
20250314,11,서울특별시,11440,마포구,망원정지,73.37
20250315,11,서울특별시,11440,마포구,망원정지,86.47
20250316,11,서울특별시,11440,마포구,망원정지,83.12
20250317,11,서울특별시,11440,마포구,망원정지,77.28
20250318,11,서울특별시,11440,마포구,망원정지,77.95
20250319,11,서울특별시,11440,마포구,망원정지,71.54
20250320,11,서울특별시,11440,마포구,망원정지,73.48
20250321,11,서울특별시,11440,마포구,망원정지,73.48
20250322,11,서울특별시,11440,마포구,망원정지,85.93
20250313,11,서울특별시,11470,양천구,갈산근린공원,57.34
20250314,11,서울특별시,11470,양천구,갈산근린공원,58.79
20250315,11,서울특별시,11470,양천구,갈산근린공원,73.46
20250316,11,서울특별시,11470,양천구,갈산근린공원,71.35
20250317,11,서울특별시,11470,양천구,갈산근린공원,51.55
20250318,11,서울특별시,11470,양천구,갈산근린공원,56.99
20250319,11,서울특별시,11470,양천구,갈산근린공원,67.63
20250320,11,서울특별시,11470,양천구,갈산근린공원,58.79
20250321,11,서울특별시,11470,양천구,갈산근린공원,67.81
20250322,11,서울특별시,11470,양천구,갈산근린공원,80.95
20250323,11,서울특별시,11470,양천구,갈산근린공원,72.45
20250324,11,서울특별시,11470,양천구,갈산근린공원,70.36
20250325,11,서울특별시,11470,양천구,갈산근린공원,48.73
20250326,11,서울특별시,11470,양천구,갈산근린공원,52.01
20250327,11,서울특별시,11470,양천구,갈산근린공원,59.15
20250328,11,서울특별시,11470,양천구,갈산근린공원,66.83
20250329,11,서울특별시,11470,양천구,갈산근린공원,81.59
20250330,11,서울특별시,11470,양천구,갈산근린공원,79.8
20250331,11,서울특별시,11470,양천구,갈산근린공원,56.99
20250401,11,서울특별시,11470,양천구,갈산근린공원,55.71
20250402,11,서울특별시,11470,양천구,갈산근린공원,67.97
20250403,11,서울특별시,11470,양천구,갈산근린공원,51.83
20250404,11,서울특별시,11470,양천구,갈산근린공원,63.45
20250405,11,서울특별시,11470,양천구,갈산근린공원,81.59
20250406,11,서울특별시,11470,양천구,갈산근린공원,79.85
20250407,11,서울특별시,11470,양천구,갈산근린공원,55.96
20250408,11,서울특별시,11470,양천구,갈산근린공원,61.86
20250409,11,서울특별시,11470,양천구,갈산근린공원,63.55
20250410,11,서울특별시,11470,양천구,갈산근린공원,67.81
20250411,11,서울특별시,11470,양천구,갈산근린공원,49.5
20250313,11,서울특별시,11470,양천구,경창시장,95.21
20250314,11,서울특별시,11470,양천구,경창시장,95.33
20250315,11,서울특별시,11470,양천구,경창시장,96.07
20250316,11,서울특별시,11470,양천구,경창시장,96.24
20250317,11,서울특별시,11470,양천구,경창시장,95.24
20250318,11,서울특별시,11470,양천구,경창시장,96.18
20250319,11,서울특별시,11470,양천구,경창시장,95.24
20250320,11,서울특별시,11470,양천구,경창시장,95.33
20250321,11,서울특별시,11470,양천구,경창시장,95.24
20250322,11,서울특별시,11470,양천구,경창시장,96.14
20250323,11,서울특별시,11470,양천구,경창시장,96.11
20250324,11,서울특별시,11470,양천구,경창시장,96.25
20250325,11,서울특별시,11470,양천구,경창시장,96.42
20250326,11,서울특별시,11470,양천구,경창시장,95.24
20250327,11,서울특별시,11470,양천구,경창시장,95.33
20250328,11,서울특별시,11470,양천구,경창시장,96.25
20250329,11,서울특별시,11470,양천구,경창시장,98.59
20250330,11,서울특별시,11470,양천구,경창시장,96.16
20250331,11,서울특별시,11470,양천구,경창시장,96.18
20250401,11,서울특별시,11470,양천구,경창시장,96.48
20250402,11,서울특별시,11470,양천구,경창시장,95.24
20250403,11,서울특별시,11470,양천구,경창시장,95.28
20250404,11,서울특별시,11470,양천구,경창시장,96.25
20250405,11,서울특별시,11470,양천구,경창시장,98.56
20250406,11,서울특별시,11470,양천구,경창시장,96.16
20250407,11,서울특별시,11470,양천구,경창시장,96.48
20250408,11,서울특별시,11470,양천구,경창시장,99.81
20250409,11,서울특별시,11470,양천구,경창시장,96.18
20250410,11,서울특별시,11470,양천구,경창시장,95.24
20250411,11,서울특별시,11470,양천구,경창시장,96.42
20250313,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.42
20250314,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.54
20250315,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.7
20250316,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",91.62
20250317,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.16
20250318,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.06
20250319,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.29
20250320,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.69
20250321,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.09
20250322,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.84
20250323,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.97
20250324,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.78
20250325,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.03
20250326,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.2
20250327,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.38
20250328,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.82
20250329,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",91.83
20250330,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.46
20250331,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.06
20250401,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.97
20250402,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.11
20250403,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.15
20250404,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.84
20250405,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",91.33
20250406,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.58
20250407,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.99
20250408,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.2
20250409,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.09
20250410,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",92.09
20250411,11,서울특별시,11470,양천구,"계남공원(유아숲체험장, 우렁바위)",93.03
20250313,11,서울특별시,11470,양천구,국제선센터,59.84
20250314,11,서울특별시,11470,양천구,국제선센터,47.3
20250315,11,서울특별시,11470,양천구,국제선센터,99.47
20250316,11,서울특별시,11470,양천구,국제선센터,99.57
20250317,11,서울특별시,11470,양천구,국제선센터,52.14
20250318,11,서울특별시,11470,양천구,국제선센터,49.93
20250319,11,서울특별시,11470,양천구,국제선센터,54.98
20250320,11,서울특별시,11470,양천구,국제선센터,47.42
20250321,11,서울특별시,11470,양천구,국제선센터,56.13
20250322,11,서울특별시,11470,양천구,국제선센터,100
20250323,11,서울특별시,11470,양천구,국제선센터,100
20250324,11,서울특별시,11470,양천구,국제선센터,52.65
20250325,11,서울특별시,11470,양천구,국제선센터,47.14
20250326,11,서울특별시,11470,양천구,국제선센터,54.98
20250327,11,서울특별시,11470,양천구,국제선센터,47.42
20250328,11,서울특별시,11470,양천구,국제선센터,52.73
20250329,11,서울특별시,11470,양천구,국제선센터,100
20250330,11,서울특별시,11470,양천구,국제선센터,100
20250331,11,서울특별시,11470,양천구,국제선센터,49.93
20250401,11,서울특별시,11470,양천구,국제선센터,98.83
20250402,11,서울특별시,11470,양천구,국제선센터,56.13
20250403,11,서울특별시,11470,양천구,국제선센터,55.41
20250404,11,서울특별시,11470,양천구,국제선센터,51.85
20250405,11,서울특별시,11470,양천구,국제선센터,100
20250406,11,서울특별시,11470,양천구,국제선센터,100
20250407,11,서울특별시,11470,양천구,국제선센터,98.83
20250408,11,서울특별시,11470,양천구,국제선센터,100
20250409,11,서울특별시,11470,양천구,국제선센터,50.04
20250410,11,서울특별시,11470,양천구,국제선센터,56.13
20250411,11,서울특별시,11470,양천구,국제선센터,47.14
20250313,11,서울특별시,11470,양천구,도시농업공원,86.89
20250314,11,서울특별시,11470,양천구,도시농업공원,86.17
20250315,11,서울특별시,11470,양천구,도시농업공원,82.77
20250316,11,서울특별시,11470,양천구,도시농업공원,83.06
20250317,11,서울특별시,11470,양천구,도시농업공원,85.03
20250318,11,서울특별시,11470,양천구,도시농업공원,83.69
20250319,11,서울특별시,11470,양천구,도시농업공원,85.59
20250320,11,서울특별시,11470,양천구,도시농업공원,86.17
20250321,11,서울특별시,11470,양천구,도시농업공원,85.26
20250322,11,서울특별시,11470,양천구,도시농업공원,85.42
20250323,11,서울특별시,11470,양천구,도시농업공원,88.13
20250324,11,서울특별시,11470,양천구,도시농업공원,85.02
20250325,11,서울특별시,11470,양천구,도시농업공원,84.09
20250326,11,서울특별시,11470,양천구,도시농업공원,85
20250327,11,서울특별시,11470,양천구,도시농업공원,85.77
20250328,11,서울특별시,11470,양천구,도시농업공원,85.35
20250329,11,서울특별시,11470,양천구,도시농업공원,85.44
20250330,11,서울특별시,11470,양천구,도시농업공원,85.08
20250331,11,서울특별시,11470,양천구,도시농업공원,83.69
20250401,11,서울특별시,11470,양천구,도시농업공원,84.15
20250402,11,서울특별시,11470,양천구,도시농업공원,85.26
20250403,11,서울특별시,11470,양천구,도시농업공원,84.93
20250404,11,서울특별시,11470,양천구,도시농업공원,84.23
20250405,11,서울특별시,11470,양천구,도시농업공원,85.44
20250406,11,서울특별시,11470,양천구,도시농업공원,77.99
20250407,11,서울특별시,11470,양천구,도시농업공원,84.09
20250408,11,서울특별시,11470,양천구,도시농업공원,84.35
20250409,11,서울특별시,11470,양천구,도시농업공원,84.46
20250410,11,서울특별시,11470,양천구,도시농업공원,85.26
20250411,11,서울특별시,11470,양천구,도시농업공원,84.09
20250313,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),48.65
20250314,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),78
20250315,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),59.2
20250316,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),71.39
20250317,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),61.43
20250318,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),49.98
20250319,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),62.85
20250320,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),72.61
20250321,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),60.93
20250322,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),59.74
20250323,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),60.34
20250324,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),59.41
20250325,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),76.03
20250326,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),61.43
20250327,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),71.2
20250328,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),59.41
20250329,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),59.36
20250330,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),60.05
20250331,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),49.98
20250401,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),75.75
20250402,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),60.93
20250403,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),61.43
20250404,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),54.23
20250405,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),64.11
20250406,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),59.87
20250407,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),74.86
20250408,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),79.45
20250409,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),54.3
20250410,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),60.93
20250411,11,서울특별시,11470,양천구,목3동시장(목동깨비시장),76.03
20250313,11,서울특별시,11470,양천구,무중력지대 양천,37.75
20250314,11,서울특별시,11470,양천구,무중력지대 양천,34.9
20250315,11,서울특별시,11470,양천구,무중력지대 양천,72.12
20250316,11,서울특별시,11470,양천구,무중력지대 양천,31.4
20250317,11,서울특별시,11470,양천구,무중력지대 양천,45.99
20250318,11,서울특별시,11470,양천구,무중력지대 양천,64.82
20250319,11,서울특별시,11470,양천구,무중력지대 양천,46.83
20250320,11,서울특별시,11470,양천구,무중력지대 양천,28.93
20250321,11,서울특별시,11470,양천구,무중력지대 양천,31.56
20250322,11,서울특별시,11470,양천구,무중력지대 양천,73.52
20250323,11,서울특별시,11470,양천구,무중력지대 양천,94.47
20250324,11,서울특별시,11470,양천구,무중력지대 양천,60.31
20250325,11,서울특별시,11470,양천구,무중력지대 양천,63.06
20250326,11,서울특별시,11470,양천구,무중력지대 양천,41.29
20250327,11,서울특별시,11470,양천구,무중력지대 양천,29.66
20250328,11,서울특별시,11470,양천구,무중력지대 양천,60.34
20250329,11,서울특별시,11470,양천구,무중력지대 양천,58.73
20250330,11,서울특별시,11470,양천구,무중력지대 양천,73.36
20250331,11,서울특별시,11470,양천구,무중력지대 양천,64.82
20250401,11,서울특별시,11470,양천구,무중력지대 양천,66.5
20250402,11,서울특별시,11470,양천구,무중력지대 양천,29.13
20250403,11,서울특별시,11470,양천구,무중력지대 양천,39.67
20250404,11,서울특별시,11470,양천구,무중력지대 양천,88.65
20250405,11,서울특별시,11470,양천구,무중력지대 양천,58.73
20250406,11,서울특별시,11470,양천구,무중력지대 양천,71.2
20250407,11,서울특별시,11470,양천구,무중력지대 양천,62.96
20250408,11,서울특별시,11470,양천구,무중력지대 양천,98.11
20250409,11,서울특별시,11470,양천구,무중력지대 양천,64.82
20250410,11,서울특별시,11470,양천구,무중력지대 양천,31.56
20250411,11,서울특별시,11470,양천구,무중력지대 양천,63.06
20250313,11,서울특별시,11470,양천구,법안정사,49.06
20250314,11,서울특별시,11470,양천구,법안정사,39.76
20250315,11,서울특별시,11470,양천구,법안정사,12.44
20250316,11,서울특별시,11470,양천구,법안정사,11.95
20250317,11,서울특별시,11470,양천구,법안정사,39.35
20250318,11,서울특별시,11470,양천구,법안정사,27.17
20250319,11,서울특별시,11470,양천구,법안정사,33
20250320,11,서울특별시,11470,양천구,법안정사,39.76
20250321,11,서울특별시,11470,양천구,법안정사,29.41
20250322,11,서울특별시,11470,양천구,법안정사,22.74
20250323,11,서울특별시,11470,양천구,법안정사,23.09
20250324,11,서울특별시,11470,양천구,법안정사,28.92
20250325,11,서울특별시,11470,양천구,법안정사,34.82
20250326,11,서울특별시,11470,양천구,법안정사,33
20250327,11,서울특별시,11470,양천구,법안정사,39.76
20250328,11,서울특별시,11470,양천구,법안정사,29.75
20250329,11,서울특별시,11470,양천구,법안정사,22.57
20250330,11,서울특별시,11470,양천구,법안정사,23.29
20250331,11,서울특별시,11470,양천구,법안정사,27.17
20250401,11,서울특별시,11470,양천구,법안정사,12.19
20250402,11,서울특별시,11470,양천구,법안정사,29.45
20250403,11,서울특별시,11470,양천구,법안정사,38.91
20250404,11,서울특별시,11470,양천구,법안정사,28.43
20250405,11,서울특별시,11470,양천구,법안정사,22.57
20250406,11,서울특별시,11470,양천구,법안정사,23.01
20250407,11,서울특별시,11470,양천구,법안정사,31.16
20250408,11,서울특별시,11470,양천구,법안정사,12.24
20250409,11,서울특별시,11470,양천구,법안정사,27.2
20250410,11,서울특별시,11470,양천구,법안정사,29.41
20250411,11,서울특별시,11470,양천구,법안정사,34.82
20250313,11,서울특별시,11470,양천구,생명과학박물관,88.33
20250314,11,서울특별시,11470,양천구,생명과학박물관,88.64
20250315,11,서울특별시,11470,양천구,생명과학박물관,91.97
20250316,11,서울특별시,11470,양천구,생명과학박물관,91.76
20250317,11,서울특별시,11470,양천구,생명과학박물관,88.7
20250318,11,서울특별시,11470,양천구,생명과학박물관,88.81
20250319,11,서울특별시,11470,양천구,생명과학박물관,88.71
20250320,11,서울특별시,11470,양천구,생명과학박물관,88.6
20250321,11,서울특별시,11470,양천구,생명과학박물관,88.76
20250322,11,서울특별시,11470,양천구,생명과학박물관,93.61
20250323,11,서울특별시,11470,양천구,생명과학박물관,92.51
20250324,11,서울특별시,11470,양천구,생명과학박물관,88.77
20250325,11,서울특별시,11470,양천구,생명과학박물관,87.87
20250326,11,서울특별시,11470,양천구,생명과학박물관,88.7
20250327,11,서울특별시,11470,양천구,생명과학박물관,88.6
20250328,11,서울특별시,11470,양천구,생명과학박물관,88.77
20250329,11,서울특별시,11470,양천구,생명과학박물관,93.6
20250330,11,서울특별시,11470,양천구,생명과학박물관,93.69
20250331,11,서울특별시,11470,양천구,생명과학박물관,88.81
20250401,11,서울특별시,11470,양천구,생명과학박물관,89.25
20250402,11,서울특별시,11470,양천구,생명과학박물관,88.76
20250403,11,서울특별시,11470,양천구,생명과학박물관,88.78
20250404,11,서울특별시,11470,양천구,생명과학박물관,88.78
20250405,11,서울특별시,11470,양천구,생명과학박물관,99.06
20250406,11,서울특별시,11470,양천구,생명과학박물관,92.41
20250407,11,서울특별시,11470,양천구,생명과학박물관,89.13
20250408,11,서울특별시,11470,양천구,생명과학박물관,89.62
20250409,11,서울특별시,11470,양천구,생명과학박물관,88.81
20250410,11,서울특별시,11470,양천구,생명과학박물관,88.76
20250411,11,서울특별시,11470,양천구,생명과학박물관,88.01
20250313,11,서울특별시,11470,양천구,서서울호수공원,81.95
20250314,11,서울특별시,11470,양천구,서서울호수공원,81.99
20250315,11,서울특별시,11470,양천구,서서울호수공원,82
20250316,11,서울특별시,11470,양천구,서서울호수공원,81.99
20250317,11,서울특별시,11470,양천구,서서울호수공원,81.99
20250318,11,서울특별시,11470,양천구,서서울호수공원,82
20250319,11,서울특별시,11470,양천구,서서울호수공원,82
20250320,11,서울특별시,11470,양천구,서서울호수공원,81.99
20250321,11,서울특별시,11470,양천구,서서울호수공원,82
20250322,11,서울특별시,11470,양천구,서서울호수공원,82.01
20250323,11,서울특별시,11470,양천구,서서울호수공원,82
20250324,11,서울특별시,11470,양천구,서서울호수공원,82
20250325,11,서울특별시,11470,양천구,서서울호수공원,82
20250326,11,서울특별시,11470,양천구,서서울호수공원,82
20250327,11,서울특별시,11470,양천구,서서울호수공원,81.99
20250328,11,서울특별시,11470,양천구,서서울호수공원,82
20250329,11,서울특별시,11470,양천구,서서울호수공원,82.01
20250330,11,서울특별시,11470,양천구,서서울호수공원,82.01
20250331,11,서울특별시,11470,양천구,서서울호수공원,82
20250401,11,서울특별시,11470,양천구,서서울호수공원,82
20250402,11,서울특별시,11470,양천구,서서울호수공원,82
20250403,11,서울특별시,11470,양천구,서서울호수공원,81.99
20250404,11,서울특별시,11470,양천구,서서울호수공원,82
20250405,11,서울특별시,11470,양천구,서서울호수공원,82.01
20250406,11,서울특별시,11470,양천구,서서울호수공원,82.01
20250407,11,서울특별시,11470,양천구,서서울호수공원,82
20250408,11,서울특별시,11470,양천구,서서울호수공원,82
20250409,11,서울특별시,11470,양천구,서서울호수공원,82
20250410,11,서울특별시,11470,양천구,서서울호수공원,82
20250411,11,서울특별시,11470,양천구,서서울호수공원,82
20250313,11,서울특별시,11470,양천구,신곡종합시장,73.76
20250314,11,서울특별시,11470,양천구,신곡종합시장,85.73
20250315,11,서울특별시,11470,양천구,신곡종합시장,72.51
20250316,11,서울특별시,11470,양천구,신곡종합시장,86.44
20250317,11,서울특별시,11470,양천구,신곡종합시장,71.5
20250318,11,서울특별시,11470,양천구,신곡종합시장,71.96
20250319,11,서울특별시,11470,양천구,신곡종합시장,72.17
20250320,11,서울특별시,11470,양천구,신곡종합시장,85.54
20250321,11,서울특별시,11470,양천구,신곡종합시장,72.17
20250322,11,서울특별시,11470,양천구,신곡종합시장,77.17
20250323,11,서울특별시,11470,양천구,신곡종합시장,68.1
20250324,11,서울특별시,11470,양천구,신곡종합시장,71
20250325,11,서울특별시,11470,양천구,신곡종합시장,71.76
20250326,11,서울특별시,11470,양천구,신곡종합시장,72.17
20250327,11,서울특별시,11470,양천구,신곡종합시장,85.54
20250328,11,서울특별시,11470,양천구,신곡종합시장,72.14
20250329,11,서울특별시,11470,양천구,신곡종합시장,75.47
20250330,11,서울특별시,11470,양천구,신곡종합시장,77.21
20250331,11,서울특별시,11470,양천구,신곡종합시장,71.96
20250401,11,서울특별시,11470,양천구,신곡종합시장,71.76
20250402,11,서울특별시,11470,양천구,신곡종합시장,72.11
20250403,11,서울특별시,11470,양천구,신곡종합시장,71.5
20250404,11,서울특별시,11470,양천구,신곡종합시장,71.93
20250405,11,서울특별시,11470,양천구,신곡종합시장,75.47
20250406,11,서울특별시,11470,양천구,신곡종합시장,71.36
20250407,11,서울특별시,11470,양천구,신곡종합시장,71.76
20250408,11,서울특별시,11470,양천구,신곡종합시장,73.52
20250409,11,서울특별시,11470,양천구,신곡종합시장,72.01
20250410,11,서울특별시,11470,양천구,신곡종합시장,72.17
20250411,11,서울특별시,11470,양천구,신곡종합시장,71.76
20250313,11,서울특별시,11470,양천구,신영시장,100
20250314,11,서울특별시,11470,양천구,신영시장,100
20250315,11,서울특별시,11470,양천구,신영시장,100
20250316,11,서울특별시,11470,양천구,신영시장,100
20250317,11,서울특별시,11470,양천구,신영시장,100
20250318,11,서울특별시,11470,양천구,신영시장,100
20250319,11,서울특별시,11470,양천구,신영시장,100
20250320,11,서울특별시,11470,양천구,신영시장,100
20250321,11,서울특별시,11470,양천구,신영시장,100
20250322,11,서울특별시,11470,양천구,신영시장,100
20250323,11,서울특별시,11470,양천구,신영시장,100
20250324,11,서울특별시,11470,양천구,신영시장,100
20250325,11,서울특별시,11470,양천구,신영시장,100
20250326,11,서울특별시,11470,양천구,신영시장,100
20250327,11,서울특별시,11470,양천구,신영시장,100
20250328,11,서울특별시,11470,양천구,신영시장,100
20250329,11,서울특별시,11470,양천구,신영시장,100
20250330,11,서울특별시,11470,양천구,신영시장,100
20250331,11,서울특별시,11470,양천구,신영시장,100
20250401,11,서울특별시,11470,양천구,신영시장,100
20250402,11,서울특별시,11470,양천구,신영시장,100
20250403,11,서울특별시,11470,양천구,신영시장,100
20250404,11,서울특별시,11470,양천구,신영시장,100
20250405,11,서울특별시,11470,양천구,신영시장,100
20250406,11,서울특별시,11470,양천구,신영시장,100
20250407,11,서울특별시,11470,양천구,신영시장,100
20250408,11,서울특별시,11470,양천구,신영시장,100
20250409,11,서울특별시,11470,양천구,신영시장,100
20250410,11,서울특별시,11470,양천구,신영시장,100
20250411,11,서울특별시,11470,양천구,신영시장,100
20250313,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",82.23
20250314,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",83.12
20250315,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.81
20250316,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.42
20250317,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",77.69
20250318,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.32
20250319,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",77.81
20250320,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",83.05
20250321,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",76.97
20250322,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.82
20250323,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.81
20250324,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",77.63
20250325,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.38
20250326,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",77.81
20250327,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",83.05
20250328,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",77.63
20250329,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.94
20250330,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.89
20250331,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.32
20250401,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.38
20250402,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",76.97
20250403,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",77.67
20250404,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",79.44
20250405,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.94
20250406,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.91
20250407,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.38
20250408,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.37
20250409,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.44
20250410,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",76.97
20250411,11,서울특별시,11470,양천구,"신트리공원(농촌체험,자연학습장)",88.38
20250313,11,서울특별시,11470,양천구,안양천 사계절 테마원,61.43
20250314,11,서울특별시,11470,양천구,안양천 사계절 테마원,61.39
20250315,11,서울특별시,11470,양천구,안양천 사계절 테마원,99.28
