rlteRegnCd,rlteSignguCd,rlteRegnNm,baseYm,rlteTatsNm,tAtsNm,signguCd,rlteRank,signguNm,rlteCtgrySclsNm,areaCd,rlteCtgryLclsNm,rlteCtgryMclsNm,rlteBsicAdres,areaNm,rlteSignguNm
11,11215,서울특별시,202410,노룬산골목시장,중곡제일시장,11215,22,광진구,시장,11,관광지,쇼핑,서울 광진구,서울특별시,광진구
11,11350,서울특별시,202410,마포생고기,중곡제일시장,11215,23,광진구,한식,11,음식,음식,서울 노원구 동일로190길 39-0,서울특별시,노원구
11,11260,서울특별시,202410,메가박스/상봉,중곡제일시장,11215,24,광진구,공연시설,11,관광지,문화관광,서울 중랑구 망우로30길 3-0,서울특별시,중랑구
11,11500,서울특별시,202410,모담다이닝/마곡엘지아트센터점,중곡제일시장,11215,25,광진구,한식,11,음식,음식,서울 강서구 마곡중앙로 136-0,서울특별시,강서구
11,11140,서울특별시,202410,롯데호텔/서울점,중곡제일시장,11215,26,광진구,호텔,11,숙박,숙박,서울 중구 을지로 30-0,서울특별시,중구
11,11710,서울특별시,202410,가락동농수산물도매시장,중곡제일시장,11215,27,광진구,시장,11,관광지,쇼핑,서울 송파구 양재대로 932-0,서울특별시,송파구
11,11680,서울특별시,202410,선릉,중곡제일시장,11215,28,광진구,역사유적지,11,관광지,역사관광,서울 강남구 선릉로100길 1-0,서울특별시,강남구
11,11620,서울특별시,202410,폼앤노말,중곡제일시장,11215,29,광진구,카페/찻집,11,음식,음식,서울 관악구 신림로67길 25-0,서울특별시,관악구
11,11215,서울특별시,202410,신성종합시장,중곡제일시장,11215,30,광진구,시장,11,관광지,쇼핑,서울 광진구 용마산로 50-0,서울특별시,광진구
11,11440,서울특별시,202410,서울가든호텔,중곡제일시장,11215,31,광진구,호텔,11,숙박,숙박,서울 마포구 마포대로 58-0,서울특별시,마포구
11,11140,서울특별시,202410,평양면옥/장충본점,중곡제일시장,11215,32,광진구,한식,11,음식,음식,서울 중구 장충단로 207-0,서울특별시,중구
11,11680,서울특별시,202410,카페미드나잇,중곡제일시장,11215,33,광진구,카페/찻집,11,음식,음식,서울 강남구 학동로6길 46-0,서울특별시,강남구
11,11710,서울특별시,202410,롯데백화점/잠실점,중곡제일시장,11215,34,광진구,백화점,11,관광지,쇼핑,서울 송파구 올림픽로 240-0,서울특별시,송파구
11,11230,서울특별시,202410,이지호텔,중곡제일시장,11215,35,광진구,모텔,11,숙박,숙박,서울 동대문구 장한로26가길 37-0,서울특별시,동대문구
11,11560,서울특별시,202410,호텔아벤트리/여의도,중곡제일시장,11215,36,광진구,호텔,11,숙박,숙박,서울 영등포구 버드나루로 90-0,서울특별시,영등포구
11,11215,서울특별시,202410,호텔더디자이너스/건대점,중곡제일시장,11215,37,광진구,호텔,11,숙박,숙박,서울 광진구 천호대로 521-0,서울특별시,광진구
11,11140,서울특별시,202410,코리아나호텔/서울,중곡제일시장,11215,38,광진구,호텔,11,숙박,숙박,서울 중구 세종대로 135-0,서울특별시,중구
11,11680,서울특별시,202410,라움아트센터,중곡제일시장,11215,39,광진구,전시시설,11,관광지,문화관광,서울 강남구 언주로 564-0,서울특별시,강남구
11,11350,서울특별시,202410,스타벅스/태릉입구역DT점,중곡제일시장,11215,40,광진구,카페/찻집,11,음식,음식,서울 노원구 화랑로 469-0,서울특별시,노원구
11,11215,서울특별시,202410,노룬산떡볶이,중곡제일시장,11215,41,광진구,간이음식,11,음식,음식,서울 광진구,서울특별시,광진구
11,11740,서울특별시,202410,둔촌역전통시장,중곡제일시장,11215,42,광진구,시장,11,관광지,쇼핑,서울 강동구,서울특별시,강동구
11,11230,서울특별시,202410,청량리시장,중곡제일시장,11215,43,광진구,시장,11,관광지,쇼핑,서울 동대문구 홍릉로 13-0,서울특별시,동대문구
11,11740,서울특별시,202410,천호공원,중곡제일시장,11215,44,광진구,도시공원,11,관광지,문화관광,서울 강동구 올림픽로 702-0,서울특별시,강동구
11,11710,서울특별시,202410,일루,중곡제일시장,11215,45,광진구,전문음식,11,음식,음식,서울 송파구 송파대로 201-0,서울특별시,송파구
11,11260,서울특별시,202410,우림시장,중곡제일시장,11215,46,광진구,시장,11,관광지,쇼핑,서울 중랑구 망우로62길 52-4,서울특별시,중랑구
11,11290,서울특별시,202410,스타벅스/고대안암병원점,중곡제일시장,11215,47,광진구,카페/찻집,11,음식,음식,서울 성북구 고려대로 73-0,서울특별시,성북구
11,11560,서울특별시,202410,페어몬트앰배서더/서울,중곡제일시장,11215,48,광진구,호텔,11,숙박,숙박,서울 영등포구 여의대로 108-0,서울특별시,영등포구
11,11680,서울특별시,202410,강강술래/청담점,중곡제일시장,11215,49,광진구,한식,11,음식,음식,서울 강남구 도산대로 535-0,서울특별시,강남구
11,11560,서울특별시,202410,페어필드바이메리어트서울호텔,중곡제일시장,11215,50,광진구,호텔,11,숙박,숙박,서울 영등포구 경인로 870-0,서울특별시,영등포구
11,11680,서울특별시,202410,소문난바지락칼국수,키즈오토파크,11215,1,광진구,한식,11,음식,음식,서울 강남구 삼성로 321-0,서울특별시,강남구
11,11230,서울특별시,202410,지코바치킨/답십리점,간데메공원,11230,1,동대문구,간이음식,11,음식,음식,서울 동대문구 전농로 65-0,서울특별시,동대문구
11,11305,서울특별시,202410,북서울꿈의숲,간데메공원,11230,2,동대문구,도시공원,11,관광지,문화관광,서울 강북구 월계로 173-0,서울특별시,강북구
11,11230,서울특별시,202410,다이닝원/청량리점,간데메공원,11230,3,동대문구,전문음식,11,음식,음식,서울 동대문구 고산자로32길 78-0,서울특별시,동대문구
11,11230,서울특별시,202410,한촌설렁탕/답십리점,간데메공원,11230,4,동대문구,한식,11,음식,음식,서울 동대문구 전농로 72-0,서울특별시,동대문구
11,11560,서울특별시,202410,더현대/서울,간데메공원,11230,5,동대문구,백화점,11,관광지,쇼핑,서울 영등포구 여의대로 108-0,서울특별시,영등포구
11,11350,서울특별시,202410,서울시립과학관,간데메공원,11230,6,동대문구,전시시설,11,관광지,문화관광,서울 노원구 한글비석로 160-0,서울특별시,노원구
11,11260,서울특별시,202410,제일프라자,간데메공원,11230,7,동대문구,쇼핑몰,11,관광지,쇼핑,서울 중랑구 동일로143길 19-0,서울특별시,중랑구
11,11230,서울특별시,202410,탐앤탐스/시립대미디어점,간데메공원,11230,8,동대문구,카페/찻집,11,음식,음식,서울 동대문구 서울시립대로 58-0,서울특별시,동대문구
11,11230,서울특별시,202410,롯데백화점/청량리점,간데메공원,11230,9,동대문구,백화점,11,관광지,쇼핑,서울 동대문구 왕산로 214-0,서울특별시,동대문구
11,11260,서울특별시,202410,중랑캠핑숲,간데메공원,11230,10,동대문구,도시공원,11,관광지,문화관광,서울 중랑구 송림길 160-0,서울특별시,중랑구
11,11230,서울특별시,202410,현대시장,간데메공원,11230,11,동대문구,시장,11,관광지,쇼핑,서울 동대문구 한천로11길 61-0,서울특별시,동대문구
11,11215,서울특별시,202410,그랜드워커힐/서울,간데메공원,11230,12,동대문구,호텔,11,숙박,숙박,서울 광진구 워커힐로 177-0,서울특별시,광진구
11,11230,서울특별시,202410,스타벅스/답십리역점,간데메공원,11230,13,동대문구,카페/찻집,11,음식,음식,서울 동대문구 천호대로 263-0,서울특별시,동대문구
11,11680,서울특별시,202410,늘복집,간데메공원,11230,14,동대문구,전문음식,11,음식,음식,서울 강남구 밤고개로14길 13-48,서울특별시,강남구
11,11200,서울특별시,202410,본지르르/성수점,간데메공원,11230,15,동대문구,카페/찻집,11,음식,음식,서울 성동구 광나루로4가길 13-0,서울특별시,성동구
11,11215,서울특별시,202410,어린이대공원,간데메공원,11230,16,동대문구,테마공원,11,관광지,문화관광,서울 광진구 능동로 216-0,서울특별시,광진구
11,11680,서울특별시,202410,평가옥/삼성점,간데메공원,11230,17,동대문구,한식,11,음식,음식,서울 강남구 삼성로95길 37-0,서울특별시,강남구
11,11215,서울특별시,202410,신토불이떡볶이/본점,간데메공원,11230,18,동대문구,간이음식,11,음식,음식,서울 광진구 자양로43길 42-0,서울특별시,광진구
11,11170,서울특별시,202410,HDC아이파크몰/용산점,간데메공원,11230,19,동대문구,백화점,11,관광지,쇼핑,서울 용산구 한강대로23길 55-0,서울특별시,용산구
11,11410,서울특별시,202410,은가어린이공원,간데메공원,11230,20,동대문구,도시공원,11,관광지,문화관광,서울 서대문구,서울특별시,서대문구
11,11230,서울특별시,202410,버거킹/동대문중학교사거리점,간데메공원,11230,21,동대문구,간이음식,11,음식,음식,서울 동대문구 답십리로41길 33-0,서울특별시,동대문구
11,11140,서울특별시,202410,롯데백화점/본점,간데메공원,11230,22,동대문구,백화점,11,관광지,쇼핑,서울 중구 남대문로 81-0,서울특별시,중구
11,11230,서울특별시,202410,맥도날드/전농점,간데메공원,11230,23,동대문구,간이음식,11,음식,음식,서울 동대문구 전농로 146-0,서울특별시,동대문구
11,11200,서울특별시,202410,살곶이체육공원,간데메공원,11230,24,동대문구,도시공원,11,관광지,문화관광,서울 성동구,서울특별시,성동구
11,11650,서울특별시,202410,JW메리어트호텔/서울,간데메공원,11230,25,동대문구,호텔,11,숙박,숙박,서울 서초구 신반포로 176-0,서울특별시,서초구
11,11230,서울특별시,202410,한상차림코다리명가/답십리점,간데메공원,11230,26,동대문구,한식,11,음식,음식,서울 동대문구 사가정로 80-0,서울특별시,동대문구
11,11230,서울특별시,202410,서울경동약령시장,간데메공원,11230,27,동대문구,시장,11,관광지,쇼핑,서울 동대문구 약령중앙로 10-0,서울특별시,동대문구
11,11710,서울특별시,202410,가락동농수산물도매시장,경동시장,11230,1,동대문구,시장,11,관광지,쇼핑,서울 송파구 양재대로 932-0,서울특별시,송파구
11,11230,서울특별시,202410,청량리청과물시장,경동시장,11230,2,동대문구,시장,11,관광지,쇼핑,서울 동대문구 왕산로 167-0,서울특별시,동대문구
11,11305,서울특별시,202410,수유시장,경동시장,11230,3,동대문구,시장,11,관광지,쇼핑,서울 강북구 도봉로67길 18-0,서울특별시,강북구
11,11230,서울특별시,202410,서울경동약령시장,경동시장,11230,4,동대문구,시장,11,관광지,쇼핑,서울 동대문구 약령중앙로 10-0,서울특별시,동대문구
11,11200,서울특별시,202410,마장축산물시장,경동시장,11230,5,동대문구,시장,11,관광지,쇼핑,서울 성동구 마장로31길 40-0,서울특별시,성동구
11,11110,서울특별시,202410,광장시장,경동시장,11230,6,동대문구,시장,11,관광지,쇼핑,서울 종로구 창경궁로 88-0,서울특별시,종로구
11,11590,서울특별시,202410,노량진수산시장,경동시장,11230,7,동대문구,시장,11,관광지,쇼핑,서울 동작구 노들로 674-0,서울특별시,동작구
11,11230,서울특별시,202410,서울풍물시장,경동시장,11230,8,동대문구,시장,11,관광지,쇼핑,서울 동대문구 천호대로4길 21-0,서울특별시,동대문구
11,11140,서울특별시,202410,남대문시장,경동시장,11230,9,동대문구,시장,11,관광지,쇼핑,서울 중구,서울특별시,중구
11,11140,서울특별시,202410,중부시장,경동시장,11230,10,동대문구,시장,11,관광지,쇼핑,서울 중구 을지로32길 34-0,서울특별시,중구
11,11230,서울특별시,202410,나정순할매주꾸미,경동시장,11230,11,동대문구,전문음식,11,음식,음식,서울 동대문구 무학로 144-0,서울특별시,동대문구
11,11230,서울특별시,202410,청량리수산시장,경동시장,11230,12,동대문구,시장,11,관광지,쇼핑,서울 동대문구 고산자로34길 48-1,서울특별시,동대문구
11,11230,서울특별시,202410,롯데백화점/청량리점,경동시장,11230,13,동대문구,백화점,11,관광지,쇼핑,서울 동대문구 왕산로 214-0,서울특별시,동대문구
11,11140,서울특별시,202410,오장동함흥냉면,경동시장,11230,14,동대문구,한식,11,음식,음식,서울 중구 마른내로 108-0,서울특별시,중구
11,11200,서울특별시,202410,서울숲,경동시장,11230,15,동대문구,도시공원,11,관광지,문화관광,서울 성동구 뚝섬로 273-0,서울특별시,성동구
11,11140,서울특별시,202410,제일평화시장,경동시장,11230,16,동대문구,시장,11,관광지,쇼핑,서울 중구 마장로 13-0,서울특별시,중구
11,11110,서울특별시,202410,동대문종합시장,경동시장,11230,17,동대문구,시장,11,관광지,쇼핑,서울 종로구 종로 266-0,서울특별시,종로구
11,11560,서울특별시,202410,영등포청과시장,경동시장,11230,18,동대문구,시장,11,관광지,쇼핑,서울 영등포구 영신로 161-0,서울특별시,영등포구
11,11680,서울특별시,202410,명소한우,경동시장,11230,19,동대문구,한식,11,음식,음식,서울 강남구 언주로114길 11-0,서울특별시,강남구
11,11140,서울특별시,202410,청평화시장,경동시장,11230,20,동대문구,시장,11,관광지,쇼핑,서울 중구 청계천로 334-0,서울특별시,중구
11,11290,서울특별시,202410,아리랑힐호텔동대문,경동시장,11230,21,동대문구,호텔,11,숙박,숙박,서울 성북구 아리랑로 8-0,서울특별시,성북구
11,11110,서울특별시,202410,화정박물관,경동시장,11230,22,동대문구,전시시설,11,관광지,문화관광,서울 종로구 평창8길 3-0,서울특별시,종로구
11,11215,서울특별시,202410,우리유황온천,경동시장,11230,23,동대문구,웰니스관광,11,관광지,체험관광,서울 광진구 자양로5길 33-0,서울특별시,광진구
11,11215,서울특별시,202410,자양전통시장,경동시장,11230,24,동대문구,시장,11,관광지,쇼핑,서울 광진구 자양로13길 72-0,서울특별시,광진구
11,11710,서울특별시,202410,가락몰,경동시장,11230,25,동대문구,시장,11,관광지,쇼핑,서울 송파구 양재대로 932-0,서울특별시,송파구
11,11290,서울특별시,202410,정릉시장,경동시장,11230,26,동대문구,시장,11,관광지,쇼핑,서울 성북구 보국문로11길 18-2,서울특별시,성북구
11,11200,서울특별시,202410,서울새활용플라자,경동시장,11230,27,동대문구,기타문화관광지,11,관광지,문화관광,서울 성동구 자동차시장길 49-0,서울특별시,성동구
11,11290,서울특별시,202410,장위전통시장,경동시장,11230,28,동대문구,시장,11,관광지,쇼핑,서울 성북구 화랑로19가길 20-22,서울특별시,성북구
11,11230,서울특별시,202410,서울한방진흥센터,경동시장,11230,29,동대문구,기타문화관광지,11,관광지,문화관광,서울 동대문구 약령중앙로 26-0,서울특별시,동대문구
11,11230,서울특별시,202410,어머니대성집,경동시장,11230,30,동대문구,한식,11,음식,음식,서울 동대문구 왕산로11길 4-0,서울특별시,동대문구
11,11230,서울특별시,202410,홍능갈비집/본점,경동시장,11230,31,동대문구,한식,11,음식,음식,서울 동대문구 제기로 85-0,서울특별시,동대문구
11,11110,서울특별시,202410,동묘시장,경동시장,11230,32,동대문구,시장,11,관광지,쇼핑,서울 종로구 종로58길 12-0,서울특별시,종로구
11,11230,서울특별시,202410,기태만두,경동시장,11230,33,동대문구,한식,11,음식,음식,서울 동대문구 경동시장로10길 44-0,서울특별시,동대문구
11,11110,서울특별시,202410,청와대/연풍문,경동시장,11230,34,동대문구,기타관광,11,관광지,기타관광,서울 종로구 청와대로 1-0,서울특별시,종로구
11,11290,서울특별시,202410,나폴레옹과자점/본점,경동시장,11230,35,동대문구,간이음식,11,음식,음식,서울 성북구 성북로 7-0,서울특별시,성북구
11,11110,서울특별시,202410,국립민속박물관,경동시장,11230,36,동대문구,전시시설,11,관광지,문화관광,서울 종로구 삼청로 37-0,서울특별시,종로구
11,11530,서울특별시,202410,호텔베르누이서울,경동시장,11230,37,동대문구,호텔,11,숙박,숙박,서울 구로구 경인로 229-0,서울특별시,구로구
11,11140,서울특별시,202410,두산타워,경동시장,11230,38,동대문구,쇼핑몰,11,관광지,쇼핑,서울 중구 장충단로 275-0,서울특별시,중구
11,11140,서울특별시,202410,오장동흥남집/본점,경동시장,11230,39,동대문구,한식,11,음식,음식,서울 중구 마른내로 114-0,서울특별시,중구
11,11290,서울특별시,202410,길상사,경동시장,11230,40,동대문구,종교성지,11,관광지,역사관광,서울 성북구 선잠로5길 68-0,서울특별시,성북구
11,11170,서울특별시,202410,차이옌/[중식],경동시장,11230,41,동대문구,외국식,11,음식,음식,서울 용산구 이촌로88길 8-0,서울특별시,용산구
11,11200,서울특별시,202410,대도식당/왕십리본점,경동시장,11230,42,동대문구,한식,11,음식,음식,서울 성동구 무학로12길 3-0,서울특별시,성동구
11,11260,서울특별시,202410,CGV/상봉,경동시장,11230,43,동대문구,공연시설,11,관광지,문화관광,서울 중랑구 상봉로 131-0,서울특별시,중랑구
11,11290,서울특별시,202410,흥천사,경동시장,11230,44,동대문구,종교성지,11,관광지,역사관광,서울 성북구 흥천사길 29-0,서울특별시,성북구
11,11680,서울특별시,202410,농민백암순대/본점,경동시장,11230,45,동대문구,한식,11,음식,음식,서울 강남구 선릉로86길 40-4,서울특별시,강남구
11,11500,서울특별시,202410,김포국제공항국내선,경동시장,11230,46,동대문구,교통시설,11,관광지,기타관광,서울 강서구 하늘길 111-0,서울특별시,강서구
11,11110,서울특별시,202410,동대문쇼핑타운,경동시장,11230,47,동대문구,쇼핑몰,11,관광지,쇼핑,서울 종로구 종로 266-0,서울특별시,종로구
11,11260,서울특별시,202410,동부장모텔,경동시장,11230,48,동대문구,모텔,11,숙박,숙박,서울 중랑구 면목로53길 7-0,서울특별시,중랑구
11,11290,서울특별시,202410,돈암시장,경동시장,11230,49,동대문구,시장,11,관광지,쇼핑,서울 성북구 동소문로18길 18-0,서울특별시,성북구
11,11230,서울특별시,202410,호텔부티크나인,경동시장,11230,50,동대문구,호텔,11,숙박,숙박,서울 동대문구 왕산로 28-0,서울특별시,동대문구
11,11230,서울특별시,202410,경동시장,서울경동약령시장,11230,1,동대문구,시장,11,관광지,쇼핑,서울 동대문구 고산자로36길 3-0,서울특별시,동대문구
11,11230,서울특별시,202410,청량리청과물시장,서울경동약령시장,11230,2,동대문구,시장,11,관광지,쇼핑,서울 동대문구 왕산로 167-0,서울특별시,동대문구
11,11200,서울특별시,202410,마장축산물시장,서울경동약령시장,11230,3,동대문구,시장,11,관광지,쇼핑,서울 성동구 마장로31길 40-0,서울특별시,성동구
11,11110,서울특별시,202410,동대문종합시장,서울경동약령시장,11230,4,동대문구,시장,11,관광지,쇼핑,서울 종로구 종로 266-0,서울특별시,종로구
11,11230,서울특별시,202410,서울한방진흥센터,서울경동약령시장,11230,5,동대문구,기타문화관광지,11,관광지,문화관광,서울 동대문구 약령중앙로 26-0,서울특별시,동대문구
11,11230,서울특별시,202410,서울풍물시장,서울경동약령시장,11230,6,동대문구,시장,11,관광지,쇼핑,서울 동대문구 천호대로4길 21-0,서울특별시,동대문구
11,11230,서울특별시,202410,나정순할매주꾸미,서울경동약령시장,11230,7,동대문구,전문음식,11,음식,음식,서울 동대문구 무학로 144-0,서울특별시,동대문구
11,11350,서울특별시,202410,공릉동도깨비시장,서울경동약령시장,11230,8,동대문구,시장,11,관광지,쇼핑,서울 노원구 동일로180길 22-0,서울특별시,노원구
11,11230,서울특별시,202410,스타벅스/경동1960점,서울경동약령시장,11230,9,동대문구,카페/찻집,11,음식,음식,서울 동대문구 고산자로36길 3-0,서울특별시,동대문구
11,11230,서울특별시,202410,어머니대성집,서울경동약령시장,11230,10,동대문구,한식,11,음식,음식,서울 동대문구 왕산로11길 4-0,서울특별시,동대문구
11,11140,서울특별시,202410,오장동흥남집/본점,서울경동약령시장,11230,11,동대문구,한식,11,음식,음식,서울 중구 마른내로 114-0,서울특별시,중구
11,11140,서울특별시,202410,목멱산방/남산타워점,서울경동약령시장,11230,12,동대문구,한식,11,음식,음식,서울 중구 남산공원길 627-0,서울특별시,중구
11,11110,서울특별시,202410,대한민국역사박물관,서울경동약령시장,11230,13,동대문구,전시시설,11,관광지,문화관광,서울 종로구 세종대로 198-0,서울특별시,종로구
11,11350,서울특별시,202410,공릉동국수거리,서울경동약령시장,11230,14,동대문구,음식점기타,11,음식,음식,서울 노원구,서울특별시,노원구
11,11380,서울특별시,202410,대조시장,서울경동약령시장,11230,15,동대문구,시장,11,관광지,쇼핑,서울 은평구 진흥로 153-0,서울특별시,은평구
11,11215,서울특별시,202410,송림식당/[한식],서울경동약령시장,11230,16,동대문구,한식,11,음식,음식,서울 광진구 자양번영로 79-0,서울특별시,광진구
11,11320,서울특별시,202410,장수옥설렁탕도가니탕,서울경동약령시장,11230,17,동대문구,한식,11,음식,음식,서울 도봉구 도봉로 805-0,서울특별시,도봉구
11,11650,서울특별시,202410,족슐랭/양재시민의숲역점,서울경동약령시장,11230,18,동대문구,전문음식,11,음식,음식,서울 서초구 강남대로10길 13-0,서울특별시,서초구
11,11560,서울특별시,202410,이랜드크루즈/양화선착장,서울경동약령시장,11230,19,동대문구,교통시설,11,관광지,기타관광,서울 영등포구 노들로 111-0,서울특별시,영등포구
11,11305,서울특별시,202410,롯데백화점/미아점,서울경동약령시장,11230,20,동대문구,백화점,11,관광지,쇼핑,서울 강북구 도봉로 62-0,서울특별시,강북구
11,11110,서울특별시,202410,런던베이글뮤지엄/안국점,서울경동약령시장,11230,21,동대문구,간이음식,11,음식,음식,서울 종로구 북촌로4길 20-0,서울특별시,종로구
11,11110,서울특별시,202410,대성집,서울경동약령시장,11230,22,동대문구,한식,11,음식,음식,서울 종로구 사직로 5-0,서울특별시,종로구
11,11230,서울특별시,202410,전농로터리시장,서울경동약령시장,11230,23,동대문구,시장,11,관광지,쇼핑,서울 동대문구,서울특별시,동대문구
11,11230,서울특별시,202410,육전식당/본점,서울경동약령시장,11230,24,동대문구,한식,11,음식,음식,서울 동대문구 난계로30길 16-0,서울특별시,동대문구
11,11290,서울특별시,202410,의릉,서울경동약령시장,11230,25,동대문구,역사유적지,11,관광지,역사관광,서울 성북구 화랑로32길 146-37,서울특별시,성북구
11,11500,서울특별시,202410,강서농산물도매시장,서울경동약령시장,11230,26,동대문구,시장,11,관광지,쇼핑,서울 강서구 강서도매시장로 7-0,서울특별시,강서구
11,11140,서울특별시,202410,방산종합시장,서울경동약령시장,11230,27,동대문구,시장,11,관광지,쇼핑,서울 중구 동호로37길 20-0,서울특별시,중구
11,11170,서울특별시,202410,차이옌/[중식],서울경동약령시장,11230,28,동대문구,외국식,11,음식,음식,서울 용산구 이촌로88길 8-0,서울특별시,용산구
11,11440,서울특별시,202410,마포농수산물시장,서울경동약령시장,11230,29,동대문구,시장,11,관광지,쇼핑,서울 마포구 월드컵로 235-0,서울특별시,마포구
11,11215,서울특별시,202410,파라다이스카지노/워커힐,서울경동약령시장,11230,30,동대문구,기타문화관광지,11,관광지,문화관광,서울 광진구 워커힐로 177-0,서울특별시,광진구
11,11710,서울특별시,202410,가락동농수산물도매시장,서울경동약령시장,11230,31,동대문구,시장,11,관광지,쇼핑,서울 송파구 양재대로 932-0,서울특별시,송파구
11,11560,서울특별시,202410,스시아이,서울경동약령시장,11230,32,동대문구,외국식,11,음식,음식,서울 영등포구 국회대로76길 18-0,서울특별시,영등포구
11,11140,서울특별시,202410,오장동함흥냉면,서울경동약령시장,11230,33,동대문구,한식,11,음식,음식,서울 중구 마른내로 108-0,서울특별시,중구
11,11200,서울특별시,202410,서울숲,서울경동약령시장,11230,34,동대문구,도시공원,11,관광지,문화관광,서울 성동구 뚝섬로 273-0,서울특별시,성동구
11,11500,서울특별시,202410,LG아트센터/서울,서울경동약령시장,11230,35,동대문구,공연시설,11,관광지,문화관광,서울 강서구 마곡중앙로 136-0,서울특별시,강서구
11,11140,서울특별시,202410,서울중앙시장,서울경동약령시장,11230,36,동대문구,시장,11,관광지,쇼핑,서울 중구 퇴계로85길 22-0,서울특별시,중구
11,11440,서울특별시,202410,망원시장,서울경동약령시장,11230,37,동대문구,시장,11,관광지,쇼핑,서울 마포구 포은로8길 14-0,서울특별시,마포구
11,11290,서울특별시,202410,안동반점/[중식],서울경동약령시장,11230,38,동대문구,외국식,11,음식,음식,서울 성북구 고려대로1길 35-1,서울특별시,성북구
11,11350,서울특별시,202410,비손샤브칼국수/수락산점,서울경동약령시장,11230,39,동대문구,전문음식,11,음식,음식,서울 노원구 동일로 1660-0,서울특별시,노원구
11,11500,서울특별시,202410,겸재정선미술관,서울경동약령시장,11230,40,동대문구,전시시설,11,관광지,문화관광,서울 강서구 양천로47길 36-0,서울특별시,강서구
11,11380,서울특별시,202410,솔호텔,서울경동약령시장,11230,41,동대문구,모텔,11,숙박,숙박,서울 은평구 통일로65길 10-2,서울특별시,은평구
11,11140,서울특별시,202410,신라호텔/서울,서울경동약령시장,11230,42,동대문구,호텔,11,숙박,숙박,서울 중구 동호로 249-0,서울특별시,중구
11,11110,서울특별시,202410,한생연융합교육과학관,서울경동약령시장,11230,43,동대문구,전시시설,11,관광지,문화관광,서울 종로구 성균관로15길 32-0,서울특별시,종로구
11,11230,서울특별시,202410,마루샤브/용두직영점,서울경동약령시장,11230,44,동대문구,전문음식,11,음식,음식,서울 동대문구 왕산로 61-0,서울특별시,동대문구
11,11560,서울특별시,202410,타임스퀘어,서울경동약령시장,11230,45,동대문구,쇼핑몰,11,관광지,쇼핑,서울 영등포구 영중로 15-0,서울특별시,영등포구
11,11740,서울특별시,202410,길동우동/길동본점,서울경동약령시장,11230,46,동대문구,외국식,11,음식,음식,서울 강동구 천호대로 1135-0,서울특별시,강동구
11,11230,서울특별시,202410,짱구네야끼만두,서울경동약령시장,11230,47,동대문구,한식,11,음식,음식,서울 동대문구 경동시장로10길 45-0,서울특별시,동대문구
11,11650,서울특별시,202410,반포쇼핑타운,서울경동약령시장,11230,48,동대문구,쇼핑몰,11,관광지,쇼핑,서울 서초구 신반포로 165-0,서울특별시,서초구
11,11140,서울특별시,202410,태극당/장충본점,서울경동약령시장,11230,49,동대문구,간이음식,11,음식,음식,서울 중구 동호로24길 7-0,서울특별시,중구
11,11260,서울특별시,202410,동원시장,서울경동약령시장,11230,50,동대문구,시장,11,관광지,쇼핑,서울 중랑구 면목로74길 45-0,서울특별시,중랑구
11,11230,서울특별시,202410,경동시장,서울풍물시장,11230,1,동대문구,시장,11,관광지,쇼핑,서울 동대문구 고산자로36길 3-0,서울특별시,동대문구
11,11110,서울특별시,202410,광장시장,서울풍물시장,11230,2,동대문구,시장,11,관광지,쇼핑,서울 종로구 창경궁로 88-0,서울특별시,종로구
11,11110,서울특별시,202410,동묘시장,서울풍물시장,11230,3,동대문구,시장,11,관광지,쇼핑,서울 종로구 종로58길 12-0,서울특별시,종로구
11,11140,서울특별시,202410,황학동주방거리,서울풍물시장,11230,4,동대문구,기타쇼핑시설,11,관광지,쇼핑,서울 중구,서울특별시,중구
11,11230,서울특별시,202410,서울경동약령시장,서울풍물시장,11230,5,동대문구,시장,11,관광지,쇼핑,서울 동대문구 약령중앙로 10-0,서울특별시,동대문구
11,11710,서울특별시,202410,가락동농수산물도매시장,서울풍물시장,11230,6,동대문구,시장,11,관광지,쇼핑,서울 송파구 양재대로 932-0,서울특별시,송파구
11,11305,서울특별시,202410,수유시장,서울풍물시장,11230,7,동대문구,시장,11,관광지,쇼핑,서울 강북구 도봉로67길 18-0,서울특별시,강북구
11,11140,서울특별시,202410,서울중앙시장,서울풍물시장,11230,8,동대문구,시장,11,관광지,쇼핑,서울 중구 퇴계로85길 22-0,서울특별시,중구
11,11110,서울특별시,202410,동대문종합시장,서울풍물시장,11230,9,동대문구,시장,11,관광지,쇼핑,서울 종로구 종로 266-0,서울특별시,종로구
11,11200,서울특별시,202410,마장축산물시장,서울풍물시장,11230,10,동대문구,시장,11,관광지,쇼핑,서울 성동구 마장로31길 40-0,서울특별시,성동구
11,11260,서울특별시,202410,렛츠런CCC/중랑지점,서울풍물시장,11230,11,동대문구,육상레저스포츠,11,관광지,레저스포츠,서울 중랑구 망우로 390-0,서울특별시,중랑구
11,11140,서울특별시,202410,프레지던트호텔,서울풍물시장,11230,12,동대문구,호텔,11,숙박,숙박,서울 중구 을지로 16-0,서울특별시,중구
11,11680,서울특별시,202410,왕재/[중식],서울풍물시장,11230,13,동대문구,외국식,11,음식,음식,서울 강남구 영동대로57길 28-0,서울특별시,강남구
